,,,Tag Code,,,Reader,Mux,RSSI,,Time
50020,TAG_READ,,c50000000000000000000235,,,1,4,-65,1.52047E+12,1520472149
50021,TAG_READ,,c50000000000000000000323,,,1,4,-70,1.52047E+12,1520472149
50022,TAG_READ,,c50000000000000000000883,,,1,4,-72,1.52047E+12,1520472149
50023,TAG_READ,,c50000000000000000000292,,,1,4,-65,1.52047E+12,1520472149
50024,TAG_READ,,c50000000000000000000916,,,1,2,-64,1.52047E+12,1520472149
50025,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,2,-57,1.52047E+12,1520472149
50026,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,3,-62,1.52047E+12,1520472149
50027,TAG_READ,,c50000000000000000000655,,,1,1,-70,1.52047E+12,1520472150
50028,TAG_READ,,c50000000000000000000916,,,1,1,-71,1.52047E+12,1520472150
50029,TAG_READ,,c50000000000000000000655,,,1,4,-72,1.52047E+12,1520472150
50030,TAG_READ,,c50000000000000000000334,,,1,2,-67,1.52047E+12,1520472150
50031,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,2,-59,1.52047E+12,1520472150
50032,TAG_READ,,c50000000000000000000916,,,1,2,-68,1.52047E+12,1520472150
50033,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,2,-64,1.52047E+12,1520472150
50034,TAG_READ,,c50000000000000000000334,,,1,2,-64,1.52047E+12,1520472150
50035,TAG_READ,,c50000000000000000000334,,,1,3,-66,1.52047E+12,1520472150
50036,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,3,-62,1.52047E+12,1520472150
50037,TAG_READ,,c50000000000000000000883,,,1,1,-69,1.52047E+12,1520472150
50038,TAG_READ,,c50000000000000000000048,,,1,1,-63,1.52047E+12,1520472150
50039,TAG_READ,,c50000000000000000000710,,,1,1,-68,1.52047E+12,1520472150
50040,TAG_READ,,c50000000000000000000048,,,1,4,-64,1.52047E+12,1520472150
50041,TAG_READ,,c50000000000000000000883,,,1,4,-67,1.52047E+12,1520472150
50042,TAG_READ,,c50000000000000000000235,,,1,4,-64,1.52047E+12,1520472150
5004450044,TAG_ALARMTAG_READ,EPC_EAS,c50000000000000000000235,,,11,1,-64,1.52047E+25,1.52047214
50045,TAG_READ,,c50000000000000000000507,,,1,1,-67,1.52047E+12,1520472148
50046,TAG_READ,,c50000000000000000000916,,,1,1,-60,1.52047E+12,1520472148
50047,TAG_READ,,c50000000000000000000048,,,1,1,-63,1.52047E+12,1520472148
50048,TAG_READ,,c50000000000000000000158,,,1,1,-64,1.52047E+12,1520472148
50049,TAG_READ,,c50000000000000000000158,,,1,4,-67,1.52047E+12,1520472148
50050,TAG_READ,,c50000000000000000000158,,,1,4,-70,1.52047E+12,1520472148
