Order,Tag,,Tag Code,,,Reader,Mux,RSSI,,Time
38263,TAG_READ,,c50000000000000000000900,,,1,1,-75,1.52045E+12,450701
38264,TAG_READ,,c50000000000000000000623,,,1,4,-69,1.52045E+12,450701
38265,TAG_READ,,c50000000000000000000803,,,1,4,-71,1.52045E+12,450701
38266,TAG_READ,,abacab000000000000000175,,,1,4,-69,1.52045E+12,450701
38267,TAG_READ,,abacab000000000000000106,,,1,4,-71,1.52045E+12,450701
38268,TAG_READ,,083056003e9993703c12900827a00400,,,1,4,-71,1.52045E+12,450701
38269,TAG_READ,,c50000000000000000000507,,,1,4,-72,1.52045E+12,450701
38270,TAG_READ,,c50000000000000000000420,,,1,4,-70,1.52045E+12,450701
38271,TAG_READ,,c50000000000000000000710,,,1,4,-70,1.52045E+12,450701
38272,TAG_READ,,c50000000000000000000765,,,1,1,-68,1.52045E+12,450702
38273,TAG_READ,,c50000000000000000000324,,,1,1,-69,1.52045E+12,450702
38274,TAG_READ,,c50000000000000000000710,,,1,1,-67,1.52045E+12,450702
38275,TAG_READ,,c50000000000000000000763,,,1,1,-70,1.52045E+12,450702
38276,TAG_READ,,c50000000000000000000334,,,1,1,-66,1.52045E+12,450702
38277,TAG_READ,,c50000000000000000000623,,,1,1,-69,1.52045E+12,450702
38278,TAG_READ,,c50000000000000000000654,,,1,1,-70,1.52045E+12,450702
38279,TAG_READ,,abacab000000000000000284,,,1,1,-72,1.52045E+12,450702
38280,TAG_READ,,c50000000000000000000235,,,1,1,-69,1.52045E+12,450702
38281,TAG_READ,,c50000000000000000000323,,,1,1,-69,1.52045E+12,450702
38282,TAG_READ,,c50000000000000000000710,,,1,4,-66,1.52045E+12,450702
38283,TAG_READ,,c50000000000000000000763,,,1,4,-73,1.52045E+12,450702
38284,TAG_READ,,abacab000000000000000166,,,1,4,-71,1.52045E+12,450702
38285,TAG_READ,,c50000000000000000000828,,,1,4,-69,1.52045E+12,450702
38286,TAG_READ,,c50000000000000000000243,,,1,4,-74,1.52045E+12,450702
38287,TAG_READ,,c50000000000000000000048,,,1,4,-64,1.52045E+12,450702
38288,TAG_READ,,c50000000000000000000334,,,1,4,-67,1.52045E+12,450702
38289,TAG_READ,,c50000000000000000000511,,,1,4,-71,1.52045E+12,450702
38290,TAG_READ,,c50000000000000000000503,,,1,4,-68,1.52045E+12,450702
38291,TAG_READ,,c50000000000000000000828,,,1,4,-70,1.52045E+12,450702
38292,TAG_READ,,08306171706a2a7d0235cb550e030400,,,1,4,-69,1.52045E+12,450702
38293,TAG_READ,,c50000000000000000000323,,,1,4,-71,1.52045E+12,450702
38294,TAG_READ,,c50000000000000000000420,,,1,4,-71,1.52045E+12,450702
38295,TAG_READ,,c50000000000000000000235,,,1,4,-71,1.52045E+12,450702
38296,TAG_READ,,08303242b99c64e60f087f9359028400,,,1,4,-70,1.52045E+12,450702
38297,TAG_READ,,c50000000000000000000324,,,1,4,-65,1.52045E+12,450702
38298,TAG_READ,,c50000000000000000000859,,,1,4,-64,1.52045E+12,450702
38299,TAG_READ,,c50000000000000000000444,,,1,4,-71,1.52045E+12,450702
38300,TAG_READ,,c50000000000000000000877,,,1,4,-75,1.52045E+12,450702
38301,TAG_READ,,c50000000000000000000710,,,1,4,-64,1.52045E+12,450702
38302,TAG_READ,,c50000000000000000000802,,,1,4,-71,1.52045E+12,450702
38303,TAG_READ,,c50000000000000000000764,,,1,4,-67,1.52045E+12,450702
38304,TAG_READ,,c50000000000000000000691,,,1,1,-75,1.52045E+12,450702
38305,TAG_READ,,c50000000000000000000503,,,1,1,-68,1.52045E+12,450702
38306,TAG_READ,,c50000000000000000000916,,,1,1,-73,1.52045E+12,450702
38307,TAG_READ,,c50000000000000000000655,,,1,1,-71,1.52045E+12,450702
38308,TAG_READ,,c50000000000000000000765,,,1,1,-70,1.52045E+12,450702
38309,TAG_READ,,c50000000000000000000623,,,1,1,-70,1.52045E+12,450702
38310,TAG_READ,,c50000000000000000000324,,,1,1,-67,1.52045E+12,450702
38311,TAG_READ,,c50000000000000000000048,,,1,1,-64,1.52045E+12,450702
38312,TAG_READ,,c50000000000000000000027,,,1,1,-71,1.52045E+12,450702
38313,TAG_READ,,c50000000000000000000764,,,1,1,-67,1.52045E+12,450702
38314,TAG_READ,,c50000000000000000000334,,,1,1,-67,1.52045E+12,450702
38315,TAG_READ,,c50000000000000000000323,,,1,1,-69,1.52045E+12,450702
38316,TAG_READ,,c50000000000000000000507,,,1,1,-71,1.52045E+12,450702
38317,TAG_READ,,c50000000000000000000352,,,1,1,-71,1.52045E+12,450702
38318,TAG_READ,,c50000000000000000000315,,,1,1,-67,1.52045E+12,450702
38319,TAG_READ,,c50000000000000000000235,,,1,1,-68,1.52045E+12,450702
38320,TAG_READ,,c50000000000000000000859,,,1,1,-66,1.52045E+12,450702
38321,TAG_READ,,08303242b99c64e60f087f9359028400,,,1,1,-71,1.52045E+12,450702
38322,TAG_READ,,c50000000000000000000420,,,1,1,-69,1.52045E+12,450702
38323,TAG_READ,,c50000000000000000000953,,,1,1,-70,1.52045E+12,450702
38324,TAG_READ,,c50000000000000000000444,,,1,1,-72,1.52045E+12,450702
38325,TAG_READ,,c50000000000000000000710,,,1,1,-65,1.52045E+12,450702
38326,TAG_READ,,abacab000000000000000291,,,1,1,-72,1.52045E+12,450702
38327,TAG_READ,,c50000000000000000000500,,,1,1,-74,1.52045E+12,450702
38328,TAG_READ,,c50000000000000000000323,,,1,1,-70,1.52045E+12,450702
38329,TAG_READ,,c50000000000000000000803,,,1,1,-73,1.52045E+12,450702
38330,TAG_READ,,c50000000000000000000155,,,1,1,-73,1.52045E+12,450702
38331,TAG_READ,,c50000000000000000000765,,,1,1,-70,1.52045E+12,450702
38332,TAG_READ,,c50000000000000000000953,,,1,1,-72,1.52045E+12,450702
38333,TAG_READ,,c50000000000000000000420,,,1,1,-72,1.52045E+12,450702
38334,TAG_READ,,c50000000000000000000710,,,1,4,-69,1.52045E+12,450702
38335,TAG_READ,,c50000000000000000000953,,,1,4,-71,1.52045E+12,450702
38336,TAG_READ,,c50000000000000000000803,,,1,4,-72,1.52045E+12,450702
38337,TAG_READ,,c50000000000000000000623,,,1,4,-67,1.52045E+12,450702
38338,TAG_READ,,c50000000000000000000507,,,1,4,-71,1.52045E+12,450702
38339,TAG_READ,,abacab000000000000000178,,,1,4,-67,1.52045E+12,450702
38340,TAG_READ,,c50000000000000000000623,,,1,4,-68,1.52045E+12,450702
38341,TAG_READ,,083056003e9993703c12900827a00400,,,1,4,-69,1.52045E+12,450702
38342,TAG_READ,,c50000000000000000000334,,,1,1,-64,1.52045E+12,450703
38343,TAG_READ,,c50000000000000000000323,,,1,1,-67,1.52045E+12,450703
38344,TAG_READ,,c50000000000000000000803,,,1,1,-70,1.52045E+12,450703
38345,TAG_READ,,c50000000000000000000352,,,1,1,-67,1.52045E+12,450703
38346,TAG_READ,,c50000000000000000000654,,,1,1,-73,1.52045E+12,450703
38347,TAG_READ,,c50000000000000000000710,,,1,1,-68,1.52045E+12,450703
38348,TAG_READ,,c50000000000000000000953,,,1,1,-72,1.52045E+12,450703
38349,TAG_READ,,c50000000000000000000352,,,1,1,-67,1.52045E+12,450703
38350,TAG_READ,,c50000000000000000000581,,,1,1,-73,1.52045E+12,450703
38351,TAG_READ,,c50000000000000000000048,,,1,1,-66,1.52045E+12,450703
38352,TAG_READ,,c50000000000000000000623,,,1,4,-70,1.52045E+12,450703
38353,TAG_READ,,083056003e86d2e43c03b5fe27a00400,,,1,4,-70,1.52045E+12,450703
38354,TAG_READ,,c50000000000000000000323,,,1,4,-67,1.52045E+12,450703
38355,TAG_READ,,c50000000000000000000352,,,1,4,-66,1.52045E+12,450703
38356,TAG_READ,,c50000000000000000000710,,,1,4,-65,1.52045E+12,450703
38357,TAG_READ,,c50000000000000000000581,,,1,4,-70,1.52045E+12,450703
38358,TAG_READ,,c50000000000000000000953,,,1,4,-71,1.52045E+12,450703
38359,TAG_READ,,c50000000000000000000334,,,1,4,-65,1.52045E+12,450703
38360,TAG_READ,,c50000000000000000000503,,,1,4,-70,1.52045E+12,450703
38361,TAG_READ,,08303242b99c64e60f087f9359028400,,,1,4,-70,1.52045E+12,450703
38362,TAG_READ,,abacab000000000000000270,,,1,4,-71,1.52045E+12,450703
38363,TAG_READ,,c50000000000000000000655,,,1,4,-74,1.52045E+12,450703
38364,TAG_READ,,c50000000000000000000803,,,1,4,-71,1.52045E+12,450703
38365,TAG_READ,,c50000000000000000000900,,,1,4,-69,1.52045E+12,450703
38366,TAG_READ,,08306171706a2a7d0235cb550e030400,,,1,4,-70,1.52045E+12,450703
38367,TAG_READ,,c50000000000000000000654,,,1,4,-71,1.52045E+12,450703
38368,TAG_READ,,c50000000000000000000802,,,1,4,-71,1.52045E+12,450703
38369,TAG_READ,,c50000000000000000000500,,,1,4,-71,1.52045E+12,450703
38370,TAG_READ,,083056003e9993703c12900827a00400,,,1,4,-71,1.52045E+12,450703
38371,TAG_READ,,c50000000000000000000916,,,1,4,-74,1.52045E+12,450703
38372,TAG_READ,,abacab000000000000000217,,,1,4,-73,1.52045E+12,450703
38373,TAG_READ,,abacab000000000000000148,,,1,4,-69,1.52045E+12,450703
38374,TAG_READ,,c50000000000000000000710,,,1,1,-66,1.52045E+12,450703
38375,TAG_READ,,c50000000000000000000623,,,1,1,-70,1.52045E+12,450703
38376,TAG_READ,,c50000000000000000000420,,,1,1,-71,1.52045E+12,450703
38377,TAG_READ,,c50000000000000000000859,,,1,1,-67,1.52045E+12,450703
38378,TAG_READ,,c50000000000000000000048,,,1,1,-64,1.52045E+12,450703
38379,TAG_READ,,c50000000000000000000655,,,1,1,-71,1.52045E+12,450703
38380,TAG_READ,,c50000000000000000000324,,,1,1,-68,1.52045E+12,450703
38381,TAG_READ,,c50000000000000000000235,,,1,1,-68,1.52045E+12,450703
38382,TAG_READ,,c50000000000000000000503,,,1,1,-68,1.52045E+12,450703
38383,TAG_READ,,c50000000000000000000764,,,1,1,-66,1.52045E+12,450703
38384,TAG_READ,,c50000000000000000000155,,,1,1,-74,1.52045E+12,450703
38385,TAG_READ,,c50000000000000000000334,,,1,1,-68,1.52045E+12,450703
38386,TAG_READ,,c50000000000000000000323,,,1,1,-71,1.52045E+12,450703
38387,TAG_READ,,c50000000000000000000507,,,1,1,-69,1.52045E+12,450703
38388,TAG_READ,,c50000000000000000000953,,,1,1,-71,1.52045E+12,450703
38389,TAG_READ,,c50000000000000000000916,,,1,1,-72,1.52045E+12,450703
38390,TAG_READ,,c50000000000000000000909,,,1,1,-71,1.52045E+12,450703
38391,TAG_READ,,c50000000000000000000953,,,1,4,-71,1.52045E+12,450703
38392,TAG_READ,,c50000000000000000000916,,,1,4,-71,1.52045E+12,450703
38393,TAG_READ,,c50000000000000000000765,,,1,4,-65,1.52045E+12,450703
38394,TAG_READ,,c50000000000000000000764,,,1,4,-68,1.52045E+12,450703
38395,TAG_READ,,c50000000000000000000324,,,1,4,-65,1.52045E+12,450703
38396,TAG_READ,,c50000000000000000000323,,,1,4,-71,1.52045E+12,450703
38397,TAG_READ,,c50000000000000000000503,,,1,4,-68,1.52045E+12,450703
38398,TAG_READ,,c50000000000000000000334,,,1,4,-67,1.52045E+12,450703
38399,TAG_READ,,c50000000000000000000352,,,1,4,-72,1.52045E+12,450703
38400,TAG_READ,,c50000000000000000000623,,,1,4,-71,1.52045E+12,450703
38401,TAG_READ,,c50000000000000000000710,,,1,4,-65,1.52045E+12,450703
38402,TAG_READ,,abacab000000000000000291,,,1,4,-74,1.52045E+12,450703
38403,TAG_READ,,c50000000000000000000507,,,1,4,-70,1.52045E+12,450703
38404,TAG_READ,,c50000000000000000000655,,,1,4,-73,1.52045E+12,450703
38405,TAG_READ,,083056003e86d2e43c03b5fe27a00400,,,1,4,-73,1.52045E+12,450703
38406,TAG_READ,,08303242b99c64e60f087f9359028400,,,1,4,-72,1.52045E+12,450703
38407,TAG_READ,,08306171706a2a7d0235cb550e030400,,,1,4,-69,1.52045E+12,450703
38408,TAG_READ,,c50000000000000000000877,,,1,4,-76,1.52045E+12,450703
38409,TAG_READ,,c50000000000000000000691,,,1,4,-73,1.52045E+12,450703
38410,TAG_READ,,c50000000000000000000352,,,1,4,-71,1.52045E+12,450703
38411,TAG_READ,,c50000000000000000000444,,,1,4,-71,1.52045E+12,450703
38412,TAG_READ,,c50000000000000000000828,,,1,4,-68,1.52045E+12,450703
38413,TAG_READ,,c50000000000000000000802,,,1,4,-71,1.52045E+12,450703
38414,TAG_READ,,abacab000000000000000148,,,1,4,-71,1.52045E+12,450703
38415,TAG_READ,,c50000000000000000000409,,,1,4,-74,1.52045E+12,450703
38416,TAG_READ,,c50000000000000000000803,,,1,1,-70,1.52045E+12,450703
38417,TAG_READ,,c50000000000000000000323,,,1,1,-69,1.52045E+12,450703
38418,TAG_READ,,c50000000000000000000334,,,1,1,-64,1.52045E+12,450703
38419,TAG_READ,,c50000000000000000000710,,,1,1,-71,1.52045E+12,450703
38420,TAG_READ,,abacab000000000000000254,,,1,1,-71,1.52045E+12,450703
38421,TAG_READ,,c50000000000000000000623,,,1,1,-71,1.52045E+12,450703
38422,TAG_READ,,c50000000000000000000352,,,1,1,-69,1.52045E+12,450703
38423,TAG_READ,,c50000000000000000000953,,,1,1,-73,1.52045E+12,450703
38424,TAG_READ,,c50000000000000000000581,,,1,1,-74,1.52045E+12,450703
38425,TAG_READ,,c50000000000000000000155,,,1,1,-77,1.52045E+12,450703
38426,TAG_READ,,abacab000000000000000254,,,1,1,-72,1.52045E+12,450703
38427,TAG_READ,,c50000000000000000000900,,,1,1,-72,1.52045E+12,450703
38428,TAG_READ,,c50000000000000000000409,,,1,1,-70,1.52045E+12,450704
38429,TAG_READ,,c50000000000000000000352,,,1,4,-68,1.52045E+12,450704
38430,TAG_READ,,c50000000000000000000623,,,1,4,-71,1.52045E+12,450704
38431,TAG_READ,,c50000000000000000000507,,,1,4,-73,1.52045E+12,450704
38432,TAG_READ,,c50000000000000000000581,,,1,4,-71,1.52045E+12,450704
38433,TAG_READ,,c50000000000000000000710,,,1,4,-69,1.52045E+12,450704
38434,TAG_READ,,c50000000000000000000803,,,1,4,-69,1.52045E+12,450704
38435,TAG_READ,,abacab000000000000000254,,,1,4,-73,1.52045E+12,450704
38436,TAG_READ,,c50000000000000000000503,,,1,4,-70,1.52045E+12,450704
38437,TAG_READ,,c50000000000000000000710,,,1,4,-67,1.52045E+12,450704
38438,TAG_READ,,c50000000000000000000352,,,1,4,-69,1.52045E+12,450704
38439,TAG_READ,,c50000000000000000000859,,,1,4,-66,1.52045E+12,450704
38440,TAG_READ,,08306171706a2a7d0235cb550e030400,,,1,4,-70,1.52045E+12,450704
38441,TAG_READ,,abacab000000000000000340,,,1,4,-71,1.52045E+12,450704
38442,TAG_READ,,c50000000000000000000334,,,1,4,-64,1.52045E+12,450704
38443,TAG_READ,,c50000000000000000000655,,,1,4,-75,1.52045E+12,450704
38444,TAG_READ,,c50000000000000000000765,,,1,4,-69,1.52045E+12,450704
38445,TAG_READ,,08303242b99c64e60f087f9359028400,,,1,4,-69,1.52045E+12,450704
38446,TAG_READ,,c50000000000000000000485,,,1,4,-74,1.52045E+12,450704
38447,TAG_READ,,c50000000000000000000883,,,1,3,-76,1.52045E+12,450704
38448,TAG_READ,,c50000000000000000000916,,,1,1,-71,1.52045E+12,450704
38449,TAG_READ,,08303242b99c64e60f087f9359028400,,,1,1,-70,1.52045E+12,450704
38450,TAG_READ,,c50000000000000000000323,,,1,1,-70,1.52045E+12,450704
38451,TAG_READ,,c50000000000000000000764,,,1,1,-67,1.52045E+12,450704
38452,TAG_READ,,c50000000000000000000503,,,1,1,-67,1.52045E+12,450704
38453,TAG_READ,,c50000000000000000000334,,,1,1,-67,1.52045E+12,450704
38454,TAG_READ,,c50000000000000000000859,,,1,1,-65,1.52045E+12,450704
38455,TAG_READ,,083056003e86d2e43c03b5fe27a00400,,,1,1,-71,1.52045E+12,450704
38456,TAG_READ,,c50000000000000000000500,,,1,1,-73,1.52045E+12,450704
38457,TAG_READ,,c50000000000000000000444,,,1,1,-71,1.52045E+12,450704
38458,TAG_READ,,c50000000000000000000420,,,1,1,-70,1.52045E+12,450704
38459,TAG_READ,,c50000000000000000000953,,,1,1,-71,1.52045E+12,450704
38460,TAG_READ,,c50000000000000000000027,,,1,1,-71,1.52045E+12,450704
38461,TAG_READ,,c50000000000000000000048,,,1,1,-65,1.52045E+12,450704
38462,TAG_READ,,c50000000000000000000623,,,1,1,-70,1.52045E+12,450704
38463,TAG_READ,,c50000000000000000000655,,,1,1,-71,1.52045E+12,450704
38464,TAG_READ,,abacab000000000000000148,,,1,1,-71,1.52045E+12,450704
38465,TAG_READ,,c50000000000000000000409,,,1,1,-71,1.52045E+12,450704
38466,TAG_READ,,c50000000000000000000235,,,1,2,-72,1.52045E+12,450704
38467,TAG_READ,,c50000000000000000000323,,,1,2,-69,1.52045E+12,450704
38468,TAG_READ,,c50000000000000000000765,,,1,2,-72,1.52045E+12,450704
38469,TAG_READ,,c50000000000000000000048,,,1,2,-69,1.52045E+12,450704
38470,TAG_READ,,c50000000000000000000763,,,1,2,-70,1.52045E+12,450704
38471,TAG_READ,,c50000000000000000000324,,,1,1,-70,1.52045E+12,450704
38472,TAG_READ,,c50000000000000000000765,,,1,1,-67,1.52045E+12,450704
38473,TAG_READ,,c50000000000000000000763,,,1,1,-73,1.52045E+12,450704
38474,TAG_READ,,c50000000000000000000334,,,1,1,-68,1.52045E+12,450704
38475,TAG_READ,,c50000000000000000000710,,,1,1,-69,1.52045E+12,450704
38476,TAG_READ,,c50000000000000000000155,,,1,1,-74,1.52045E+12,450704
38477,TAG_READ,,c50000000000000000000324,,,1,1,-68,1.52045E+12,450704
38478,TAG_READ,,c50000000000000000000765,,,1,1,-67,1.52045E+12,450704
38479,TAG_READ,,c50000000000000000000334,,,1,1,-67,1.52045E+12,450704
38480,TAG_READ,,c50000000000000000000710,,,1,1,-67,1.52045E+12,450704
38481,TAG_READ,,c50000000000000000000765,,,1,4,-70,1.52045E+12,450704
38482,TAG_READ,,c50000000000000000000710,,,1,4,-67,1.52045E+12,450704
38483,TAG_READ,,c50000000000000000000763,,,1,4,-71,1.52045E+12,450704
38484,TAG_READ,,c50000000000000000000623,,,1,4,-68,1.52045E+12,450704
38485,TAG_READ,,c50000000000000000000334,,,1,4,-70,1.52045E+12,450704
38486,TAG_READ,,c50000000000000000000900,,,1,4,-71,1.52045E+12,450704
38487,TAG_READ,,c50000000000000000000155,,,1,4,-73,1.52045E+12,450705
38488,TAG_READ,,c50000000000000000000710,,,1,1,-68,1.52045E+12,450705
38489,TAG_READ,,c50000000000000000000323,,,1,1,-71,1.52045E+12,450705
38490,TAG_READ,,c50000000000000000000235,,,1,1,-68,1.52045E+12,450705
38491,TAG_READ,,c50000000000000000000623,,,1,1,-67,1.52045E+12,450705
38492,TAG_READ,,c50000000000000000000334,,,1,1,-69,1.52045E+12,450705
38493,TAG_READ,,c50000000000000000000765,,,1,1,-68,1.52045E+12,450705
38494,TAG_READ,,c50000000000000000000763,,,1,1,-71,1.52045E+12,450705
38495,TAG_READ,,c50000000000000000000828,,,1,1,-71,1.52045E+12,450705
38496,TAG_READ,,c50000000000000000000155,,,1,1,-77,1.52045E+12,450705
38497,TAG_READ,,c50000000000000000000324,,,1,1,-69,1.52045E+12,450705
38498,TAG_READ,,c50000000000000000000828,,,1,4,-71,1.52045E+12,450705
38499,TAG_READ,,c50000000000000000000710,,,1,4,-67,1.52045E+12,450705
38500,TAG_READ,,c50000000000000000000765,,,1,4,-71,1.52045E+12,450705
38501,TAG_READ,,c50000000000000000000507,,,1,1,-76,1.52045E+12,450705
38502,TAG_READ,,c50000000000000000000315,,,1,1,-71,1.52045E+12,450705
38503,TAG_READ,,c50000000000000000000155,,,1,1,-74,1.52045E+12,450705
38504,TAG_READ,,c50000000000000000000764,,,1,1,-68,1.52045E+12,450705
38505,TAG_READ,,c50000000000000000000802,,,1,1,-74,1.52045E+12,450705
38506,TAG_READ,,c50000000000000000000352,,,1,1,-72,1.52045E+12,450705
38507,TAG_READ,,c50000000000000000000503,,,1,1,-70,1.52045E+12,450705
38508,TAG_READ,,08303242b99c64e60f087f9359028400,,,1,1,-69,1.52045E+12,450705
38509,TAG_READ,,c50000000000000000000334,,,1,1,-67,1.52045E+12,450705
38510,TAG_READ,,abacab000000000000000468,,,1,1,-69,1.52045E+12,450705
38511,TAG_READ,,c50000000000000000000323,,,1,1,-70,1.52045E+12,450705
38512,TAG_READ,,c50000000000000000000916,,,1,1,-74,1.52045E+12,450705
38513,TAG_READ,,c50000000000000000000623,,,1,1,-70,1.52045E+12,450705
38514,TAG_READ,,c50000000000000000000710,,,1,1,-68,1.52045E+12,450705
38515,TAG_READ,,c50000000000000000000027,,,1,1,-72,1.52045E+12,450705
38516,TAG_READ,,abacab000000000000000258,,,1,1,-71,1.52045E+12,450705
38517,TAG_READ,,c50000000000000000000503,,,1,4,-69,1.52045E+12,450705
38518,TAG_READ,,c50000000000000000000803,,,1,4,-71,1.52045E+12,450705
38519,TAG_READ,,c50000000000000000000027,,,1,4,-72,1.52045E+12,450705
38520,TAG_READ,,c50000000000000000000352,,,1,4,-70,1.52045E+12,450705
38521,TAG_READ,,c50000000000000000000324,,,1,4,-69,1.52045E+12,450705
38522,TAG_READ,,c50000000000000000000334,,,1,4,-64,1.52045E+12,450705
38523,TAG_READ,,abacab000000000000000245,,,1,4,-70,1.52045E+12,450705
38524,TAG_READ,,c50000000000000000000485,,,1,4,-76,1.52045E+12,450705
38525,TAG_READ,,c50000000000000000000900,,,1,4,-71,1.52045E+12,450705
38526,TAG_READ,,c50000000000000000000500,,,1,4,-70,1.52045E+12,450705
38527,TAG_READ,,c50000000000000000000710,,,1,4,-67,1.52045E+12,450705
38528,TAG_READ,,c50000000000000000000623,,,1,1,-68,1.52045E+12,450706
38529,TAG_READ,,c50000000000000000000323,,,1,1,-71,1.52045E+12,450706
38530,TAG_READ,,c50000000000000000000859,,,1,1,-71,1.52045E+12,450706
38531,TAG_READ,,c50000000000000000000710,,,1,1,-67,1.52045E+12,450706
38532,TAG_READ,,c50000000000000000000765,,,1,1,-67,1.52045E+12,450706
38533,TAG_READ,,c50000000000000000000334,,,1,1,-69,1.52045E+12,450706
38534,TAG_READ,,c50000000000000000000828,,,1,1,-71,1.52045E+12,450706
38535,TAG_READ,,c50000000000000000000324,,,1,1,-69,1.52045E+12,450706
38536,TAG_READ,,c50000000000000000000763,,,1,1,-71,1.52045E+12,450706
38537,TAG_READ,,c50000000000000000000235,,,1,1,-66,1.52045E+12,450706
38538,TAG_READ,,c50000000000000000000710,,,1,4,-68,1.52045E+12,450706
38539,TAG_READ,,c50000000000000000000710,,,1,1,-68,1.52045E+12,450706
38540,TAG_READ,,c50000000000000000000334,,,1,1,-65,1.52045E+12,450706
38541,TAG_READ,,c50000000000000000000803,,,1,1,-69,1.52045E+12,450706
38542,TAG_READ,,c50000000000000000000623,,,1,1,-71,1.52045E+12,450706
38543,TAG_READ,,c50000000000000000000352,,,1,1,-68,1.52045E+12,450706
38544,TAG_READ,,abacab000000000000000468,,,1,1,-71,1.52045E+12,450706
38545,TAG_READ,,c50000000000000000000323,,,1,1,-69,1.52045E+12,450706
38546,TAG_READ,,c50000000000000000000953,,,1,1,-71,1.52045E+12,450706
38547,TAG_READ,,abacab000000000000000217,,,1,1,-71,1.52045E+12,450706
38548,TAG_READ,,c50000000000000000000581,,,1,1,-74,1.52045E+12,450706
38549,TAG_READ,,c50000000000000000000859,,,1,1,-66,1.52045E+12,450706
38550,TAG_READ,,c50000000000000000000654,,,1,1,-71,1.52045E+12,450706
38551,TAG_READ,,c50000000000000000000315,,,1,1,-70,1.52045E+12,450706
38552,TAG_READ,,abacab000000000000000270,,,1,1,-72,1.52045E+12,450706
38553,TAG_READ,,abacab000000000000000148,,,1,1,-71,1.52045E+12,450706
38554,TAG_READ,,abacab000000000000000245,,,1,1,-70,1.52045E+12,450706
38555,TAG_READ,,c50000000000000000000155,,,1,1,-75,1.52045E+12,450706
38556,TAG_READ,,abacab000000000000000270,,,1,4,-71,1.52045E+12,450706
38557,TAG_READ,,c50000000000000000000155,,,1,4,-77,1.52045E+12,450706
38558,TAG_READ,,c50000000000000000000323,,,1,4,-67,1.52045E+12,450706
38559,TAG_READ,,c50000000000000000000900,,,1,4,-70,1.52045E+12,450706
38560,TAG_READ,,c50000000000000000000352,,,1,4,-66,1.52045E+12,450706
38561,TAG_READ,,c50000000000000000000803,,,1,4,-71,1.52045E+12,450706
38562,TAG_READ,,c50000000000000000000710,,,1,4,-65,1.52045E+12,450706
38563,TAG_READ,,c50000000000000000000802,,,1,4,-70,1.52045E+12,450706
38564,TAG_READ,,abacab000000000000000148,,,1,4,-68,1.52045E+12,450706
38565,TAG_READ,,abacab000000000000000481,,,1,4,-70,1.52045E+12,450706
38566,TAG_READ,,c50000000000000000000334,,,1,4,-64,1.52045E+12,450706
38567,TAG_READ,,c50000000000000000000654,,,1,4,-71,1.52045E+12,450706
38568,TAG_READ,,c50000000000000000000315,,,1,4,-71,1.52045E+12,450706
38569,TAG_READ,,08303242b99c64e60f087f9359028400,,,1,4,-70,1.52045E+12,450706
38570,TAG_READ,,08306171706a2a7d0235cb550e030400,,,1,4,-70,1.52045E+12,450706
38571,TAG_READ,,c50000000000000000000027,,,1,4,-73,1.52045E+12,450706
38572,TAG_READ,,c50000000000000000000485,,,1,4,-75,1.52045E+12,450706
38573,TAG_READ,,c50000000000000000000581,,,1,4,-70,1.52045E+12,450706
38574,TAG_READ,,c50000000000000000000623,,,1,4,-71,1.52045E+12,450706
38575,TAG_READ,,c50000000000000000000859,,,1,4,-64,1.52045E+12,450706
38576,TAG_READ,,c50000000000000000000916,,,1,4,-70,1.52045E+12,450706
38577,TAG_READ,,c50000000000000000000953,,,1,4,-71,1.52045E+12,450706
38578,TAG_READ,,c50000000000000000000691,,,1,4,-74,1.52045E+12,450706
38579,TAG_READ,,c50000000000000000000503,,,1,4,-70,1.52045E+12,450706
38580,TAG_READ,,c50000000000000000000507,,,1,4,-76,1.52045E+12,450706
38581,TAG_READ,,c50000000000000000000500,,,1,4,-71,1.52045E+12,450706
38582,TAG_READ,,c50000000000000000000444,,,1,4,-74,1.52045E+12,450706
38583,TAG_READ,,c50000000000000000000655,,,1,4,-74,1.52045E+12,450706
38584,TAG_READ,,c50000000000000000000048,,,1,4,-65,1.52045E+12,450706
38585,TAG_READ,,c50000000000000000000409,,,1,4,-68,1.52045E+12,450706
38586,TAG_READ,,083056003e9993703c12900827a00400,,,1,4,-71,1.52045E+12,450706
38587,TAG_READ,,083056003e86d2e43c03b5fe27a00400,,,1,4,-69,1.52045E+12,450706
38588,TAG_READ,,abacab000000000000000468,,,1,4,-71,1.52045E+12,450706
38589,TAG_READ,,c50000000000000000000235,,,1,4,-64,1.52045E+12,450706
38590,TAG_READ,,c50000000000000000000334,,,1,1,-64,1.52045E+12,450706
38591,TAG_READ,,c50000000000000000000324,,,1,1,-70,1.52045E+12,450707
38592,TAG_READ,,c50000000000000000000048,,,1,1,-63,1.52045E+12,450707
38593,TAG_READ,,c50000000000000000000623,,,1,1,-74,1.52045E+12,450707
38594,TAG_READ,,c50000000000000000000763,,,1,1,-71,1.52045E+12,450707
38595,TAG_READ,,c50000000000000000000623,,,1,4,-67,1.52045E+12,450707
38596,TAG_READ,,c50000000000000000000324,,,1,4,-70,1.52045E+12,450707
38597,TAG_READ,,c50000000000000000000334,,,1,4,-67,1.52045E+12,450707
38598,TAG_READ,,c50000000000000000000763,,,1,4,-73,1.52045E+12,450707
